1.380967559,0.294874202,0.4583750117,0.8967629741,0.3796783495,1.001776092,0.8600762097,0.9215889373,0.8428940404,0.7968218151,0.4545155988,1.078637009,0.7437273467,0.8610837754,0.7513539003,1.238181511,0.8723324857,0.816093833,0.9386295616,0.851345843
1.517633363,0.2318103577,1.080087201,0.8169377814,0.8454029939,0.9396345017,1.021905769,0.904282649,1.016508695,0.9905597548,1.200208177,1.103101512,1.409704834,1.252467878,-1.144833796,0.5543373811,-0.1082675731,0.6315779327,1.404769067,0.5676114179
0.6624372577,0.4812640331,0.6881504885,0.6776656933,1.099011978,0.653878964,1.170305404,0.1056039463,1.331266172,0.6987960994,1.006793263,0.8864553043,0.7130053727,1.108360115,0.5764890358,0.9767513356,0.8543049273,0.6820614497,0.752629641,1.014651094
-0.2184426709,0.1216745076,0.2643974205,0.8117910131,-0.01472594808,0.9797629514,0.5655240306,0.8822036621,1.130037759,0.1115122454,0.9667394188,0.9170674906,0.7611666609,0.8343445281,1.231160561,0.3191411208,0.613489571,1.000784913,0.2928742517,0.3621197565
0.8275589847,0.2433173586,0.3751283999,0.4772269594,-0.3796621158,0.2022935384,1.181063519,0.6301267187,0.6018014214,0.6680140823,1.15768723,0.6802894515,1.056411563,0.7237294711,0.8421421343,0.8261707837,1.003780112,0.7268592278,0.923719833,0.5334629747
1.120986994,0.6967574513,0.7103519656,0.9435083855,0.8852034895,0.9069176287,0.9868730699,0.8705839033,0.9605402132,0.3147382669,-0.7446634307,0.6403941332,0.7813568123,0.5371087398,-0.1589838979,0.3493520439,0.4385321845,0.5854487703,1.162951429,0.4252168435
1.55243149,1.053780245,0.901067187,0.8904102567,1.093337563,0.8045801974,1.241061183,1.027871441,1.053741846,0.8171652622,1.299037644,0.7466863787,0.470137263,0.803572421,1.394839601,0.7317429431,1.17811392,0.6390063524,0.44856738,1.721126346
1.287404866,0.4163735641,0.8221183752,1.036078957,-0.5790976423,-0.1816126874,1.016039763,0.8442819389,0.6224556858,0.351883472,0.8607461452,0.6786818672,0.6232949055,1.141229501,0.8650720312,0.3754423184,0.8168227408,1.210567761,0.4689011199,0.5641671474
0.2856504829,0.02618483727,-0.07497632363,0.1042293588,0.6184852264,-0.08536526955,0.4788160941,0.3768482624,0.2757999197,0.6215295831,0.1581128808,0.8217559379,-0.7147528238,0.4312297355,0.8933252709,-0.0359422448,0.1912581212,0.3905679914,0.5348280204,0.1584864183
1.35048738,0.4889375559,0.5907209184,-0.756245912,0.4615243323,-0.1316665205,0.898386466,0.8517812785,0.6362326984,0.7358826305,1.147030974,0.3534189758,1.047571909,0.7406799308,0.1405769371,0.4616218358,0.8276162006,0.9459646696,0.806310592,0.3721530063
1.063071731,0.2427813594,0.831671846,-0.5612694071,0.3506808416,1.09935839,0.3214490247,0.801560337,-0.01350702959,1.385252543,0.4767491916,0.1052745084,0.6257280387,0.8324790502,0.6898726126,-0.00614422296,0.1238361241,1.150069994,0.468224905,0.1078008727
0.5000807958,0.7044602853,0.9615056554,0.9515593712,0.9199744445,1.122102158,-0.9508319405,0.2728154281,0.5224323107,0.5631215114,0.03377878901,0.392419102,0.003578486659,0.1726790853,0.975888055,1.060992706,0.2003338943,0.8738366117,0.4026528697,0.471284581
-0.02342441931,0.4415984256,0.2077216419,0.6135256311,1.038229108,1.0365505,-0.2288660049,0.3403413827,0.8612546266,0.721208881,0.4586588153,0.7982498726,0.5410361009,0.7680870192,0.8166661439,0.4481725305,1.004593413,0.5374886095,0.2600007941,0.6524739406
1.096673792,0.9070647727,0.548862855,1.034828484,0.9235392337,1.053899315,1.029490711,1.242097465,1.104975179,0.9650578568,0.5602727371,0.9567412134,0.706761971,1.011671298,0.8629349981,0.7160460159,1.031289376,0.9881826084,0.9745279612,0.9008826233
1.955475707,0.7216413061,0.9293744367,1.112001782,1.116453439,1.379366816,1.236100783,-0.06691214839,-0.2258193732,0.2851214237,0.1902364859,0.5400027483,0.3927201435,0.6743754249,-0.007476876341,1.121028681,0.7297309252,0.8383756929,0.1248043837,0.6445898779
0.5815918782,1.151844668,0.6936771414,1.27160875,1.301357225,-0.7679242876,0.1359860851,-0.1396215187,0.3689894297,1.704931269,0.9218190243,-0.6615403162,-0.204160411,0.9230208493,1.018592579,0.9965087522,0.9241503581,-0.7969368166,0.1050407445,0.9718161909
0.8314345769,0.9355765045,0.6944711887,1.015060307,1.060709034,0.8740815991,1.33661868,0.4922706909,-0.5354951008,0.2467046805,0.2921143469,0.6817803866,0.4491670706,0.7646183336,0.1180722846,0.8214613846,0.3999103852,0.7799490023,-0.09657129074,-0.05180333019
-0.5522230712,0.7542329514,-0.1723755179,0.534010331,1.88995196,0.5166083507,-0.9632175297,0.2402795107,0.167065552,1.249886768,1.699410669,0.4997354371,0.137690536,0.9678185815,0.5072130199,0.8934536795,1.309961283,0.4251526498,0.1121006545,0.9316393483
1.870399254,1.261399683,0.424294663,-0.1454248844,-0.3134663197,0.8203787186,1.152554413,0.8397520361,0.5229540748,-0.3518357421,0.7840944455,0.8093143522,0.7729975137,0.6459486144,0.9045191746,1.088427273,-0.3258902115,0.8863688472,0.6747812005,-0.08249695252
1.341699133,0.6727780143,-0.8445444717,0.6880082339,1.487362565,0.3889028198,-0.3672374994,0.03721911333,1.427355053,-0.7708126863,-0.377763857,1.568126426,1.9616116,-1.519275128,0.96541338,0.7768886411,0.6299780188,0.6404655004,1.177029497,0.5579420146
0.6497862919,0.7210500243,-0.4497092467,1.628791404,1.293376436,0.3479691301,0.686483527,1.051636553,0.7126349833,0.6280221122,0.4816030071,0.2734326999,0.6799951333,0.9689941537,-0.1258051341,0.5570409721,0.8189214151,0.8657427268,0.574731508,0.9378135171
-0.07185320929,1.040959817,0.6925767284,1.603297332,0.970806799,1.126644804,-0.1649188857,0.4806048205,1.474013541,-0.8719136036,0.7332382806,1.358626253,0.197948245,0.9329283633,1.173041018,1.245094773,0.5266486294,1.39168032,0.5219431483,-0.1075180182
1.99357908,0.1080887995,0.9643022777,1.752049229,1.35303261,0.4305939549,0.5957392045,0.8624081049,0.06774501025,0.1284485253,0.5538225437,0.482361332,1.324511095,0.9685060876,1.057381196,0.3530882731,1.192327004,1.316112199,0.2585231663,-0.8160212549
1.954597869,1.253436651,-1.398102267,0.609619804,-0.1242905334,0.0003061259703,0.9231689666,0.8356130121,-0.9046436576,1.335941711,1.93682772,-0.8893611259,0.2978324474,0.7193453602,1.326064561,0.5352778166,0.7348546438,0.8744413248,1.43000338,0.8242850889
0.4653154669,0.2252136126,0.3408683879,0.08887766196,0.7143173279,0.589777274,-0.9294368999,0.3696301103,0.604005099,0.5442770084,0.8444306238,1.077659688,0.8318706691,1.235519604,-0.8141351281,-0.002814113374,1.225127304,0.839783413,0.6324318358,1.15677823
0.6872930512,0.7232759338,0.988183157,1.043885596,1.03229617,1.099098666,0.3910684093,0.3234565931,0.3320421001,0.3714681724,0.7879437934,0.1121565783,0.8342661668,0.8431815093,1.005333715,-0.8591001586,0.1597561291,1.038736679,0.785144602,0.07278356982
1.988717532,1.235736128,1.200958637,0.4670000004,-0.2957442681,0.7161244891,1.270889837,1.288339227,1.109033397,1.07732121,0.6033382099,0.4793528424,0.4183612101,1.215742224,0.5479021788,0.966394995,0.7511876955,1.287294753,1.465694331,0.6697580239
1.818506832,1.548075448,-0.8163246812,0.4294888115,1.945953319,0.366093809,0.8139525669,0.7995610775,0.9877190089,1.206951284,1.01295304,0.787760468,1.881311813,0.2552689932,0.116113835,1.491053636,1.350619309,0.8158215843,1.474018501,1.286772204
0.3640161128,-0.02240570348,0.2261118627,0.8977807065,0.4290245732,-0.914669389,0.5945529721,0.7466273767,0.5726812601,0.01452086876,0.6459840298,1.017749574,-0.4791601855,-0.05882681431,0.4277739912,0.5636631273,0.3504579959,-0.002409681178,0.7675539698,1.04964116
0.9872438807,-0.4119343126,0.870500831,0.8175645191,0.1965027614,0.1445622214,0.7043434414,1.027938679,0.7202988561,0.6959290069,1.245275824,-0.4098418555,0.8676050383,1.46489198,0.7561127585,-0.9140262238,1.54560514,0.7133468454,0.227688509,-0.69204027
1.003422119,0.3820526971,0.3088883776,0.7020189769,0.196453962,0.7579095839,0.5722681323,0.7415184208,0.3313828066,0.8947887087,0.3213721423,0.09369991587,0.8442942068,0.453303935,0.589371708,0.9476364506,-0.1828239118,0.9887323204,0.6718780787,-0.7649095695
1.301870503,-0.002283308552,0.6352076452,0.4766897716,0.5679285912,0.486823879,-0.3497853364,0.2521697723,0.6137658079,0.01244573729,0.5052739469,0.198964806,0.2228980995,0.8831355673,0.535244786,0.533609787,1.349253551,-0.577641552,0.2127801828,1.818029692
1.225243788,-0.1777570472,0.8894168535,0.6835779368,0.5782043018,0.3017234981,0.2115656853,0.9341311359,0.2918611401,0.6871510217,0.675657758,0.1170535987,0.5096698569,0.8259910367,0.7360674269,-0.2845804685,0.5667878994,0.4260269231,0.6301518309,0.08324229015
0.2012240855,0.08966048263,0.1201887633,0.3275681557,0.2980500252,0.1447801312,-0.2903869647,0.478475141,-0.5792913169,1.040011505,0.01059511928,0.002352723236,-0.4492538462,0.5807424873,-0.2883823979,0.4994760163,0.4294696616,0.3474312086,-0.3867347325,0.6821551495
0.6520788544,0.2507974231,0.2268215043,0.4950543458,-0.5233823137,0.2722806652,0.3671052977,-0.264417908,0.1038254552,-0.09745425711,0.3227493924,-0.09147774427,0.1046181104,-0.113707515,-0.4059331155,0.6862873239,-0.09620339229,-0.07390206947,-0.02238641524,0.5861087229
0.1559157603,0.3283387562,-0.03877609945,0.4292196972,0.06371477463,-0.3464421021,0.5645346881,-0.08122678468,0.02515539481,0.5310513143,-0.7507436532,-0.09153795509,-0.07243723169,0.701496016,-0.2809984513,0.6336074971,0.6385331537,-0.04489323219,0.5526907933,-1.190362645
0.5930115557,0.2930391929,0.02864282233,0.8856679144,0.2608687729,-0.5849284234,0.4859099273,0.9939842546,0.5894839196,0.932848562,0.8008537172,1.003742269,0.3764104815,0.5595634924,0.9426492322,0.1437145018,0.701060316,1.329345979,0.574787331,0.5767061552
0.8213271139,0.5552865956,-0.4803481778,0.6893005087,-0.08783948126,-0.2632409336,0.7959698061,0.3861015344,0.7483989955,0.5837849004,0.3208356581,0.69993713,0.8254056257,0.6795447126,0.8887325599,0.2544043229,-0.3628899853,1.286546351,0.8022770345,0.9798861989
1.571956308,0.8609727837,0.4907221969,1.080389033,-0.4840762606,1.213412245,1.208148528,0.778007907,-0.3224186575,0.1959152267,0.8395195636,1.029824503,0.5773878815,-0.5712341081,0.4404528665,0.9366855106,0.4028556613,-0.01275157075,-0.3683487766,1.006359448
0.908808441,0.7074155557,0.802837956,0.999663026,0.7736652335,1.332105567,-0.08244717739,0.8066197161,1.556733457,0.8119585455,0.9715922914,0.806379619,0.8231984747,-0.2593914118,0.5078029401,1.250542863,1.037882294,0.794010594,1.460673493,0.6177649112
0.8919649186,1.191475102,0.734746253,0.7108269089,1.323802955,1.348327396,1.325802083,0.807965658,0.963228637,0.5271260938,1.594168636,1.269592789,0.8878923328,1.394077217,1.007382171,0.9944100847,0.3670597811,1.182500818,1.313459181,1.37341241
1.457258905,0.9124510012,0.9593949303,0.9008924861,1.561098945,1.147893046,1.322692584,1.443507611,1.271170958,1.588387532,1.297393142,1.45862571,0.5324103419,0.8617558271,1.495010221,1.474753683,1.449212832,1.220071394,0.3870710114,-0.2575324179
1.062691804,1.237764467,0.5352935366,0.5974289265,0.2400924446,1.702520771,0.08855599447,0.1132849876,0.4031046304,1.092471804,1.14291347,0.9186122264,-0.1588384702,1.440605739,1.288817002,1.126593951,0.8251066054,0.06901882912,1.6545024,1.065874478
